RESTAURANT,ADDRESS,CATEGORY,RATING,RESTAURANT IMAGE,LINK,ITEM,ITEM IMGAGE,PRICE
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,PHIN PHÚC LONG,https://images.foody.vn/res/g5/48683/s120x120/3565af7b-b9bc-424e-985f-ba72674a-58eb2f23-211117111131.jpeg,"34,363đ"
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,Combo Mua 2 Tặng 1,https://images.foody.vn/res/g5/48683/s120x120/a7cc33db-b0f3-49e6-9791-270426e7-f6e4ed2d-220418083130.jpeg,"98,181đ"
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,Phin Sữa Đá,https://images.foody.vn/res/g5/48683/s120x120/29a0cbfe-a582-4b57-baf3-99823649-8134c0ad-211030124651.jpeg,"34,363đ"
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,Choco Choco,https://images.foody.vn/res/g5/48683/s120x120/a221a36c-806d-4829-91c7-591f0631-89b9677d-211130235749.jpeg,"39,273đ"
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,Phin Đen Đá,https://images.foody.vn/res/g5/48683/s120x120/fab4025b-4876-4673-9575-8d1eb089-bffab954-211030124828.jpeg,"29,455đ"
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,Latte Latte,https://images.foody.vn/res/g5/48683/s120x120/9efffb82-d32e-46c8-b69d-a2b96cba-aecfc69f-211030124815.jpeg,"44,182đ"
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,Phin Bọt Biển,https://images.foody.vn/res/g5/48683/s120x120/ab6438ae-93fc-456b-badc-c6c413f1-9724b8b3-211030124730.jpeg,"44,182đ"
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,Cappuchino - Vietnamo,https://images.foody.vn/res/g5/48683/s120x120/235f41de-4db1-4631-9baf-d348c0eb-40e1060a-211030124858.jpeg,"44,182đ"
Phúc Long Trường Chinh,"493A Trường Chinh, Quận Tân Bình, TP. HCM",Café/Dessert,6.0,https://images.foody.vn/res/g72/713976/prof/s640x400/foody-upload-api-foody-mobile-tra-dao-phuc-long-190620144843.jpg,https://www.foody.vn/ho-chi-minh/phuc-long-truong-chinh,Tiramisu mini,https://images.foody.vn/res/g5/48683/s120x120/6639745c-557b-433e-8887-98faa9cf-64513f4d-220108153646.jpeg,"34,363đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,ƯU ĐÃI TẸT GA CHỈ 299K,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"299,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Lẩu hai ngăn,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"300,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Lẩu bò vivu,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"250,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Lẩu hải sản,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"250,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Lẩu cua đồng,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"250,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Lẩu gà Atiso,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"250,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Mì xào bò 5 sắc thái,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"69,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Cơm chiên hải sản vàng ươm,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"69,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Cơm sườn mật ngọt,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"75,000đ"
Lẩu Bò Sài Gòn Vivu - Vạn Hạnh Mall,"B2 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g72/717066/prof/s640x400/foody-upload-api-foody-mobile-yuyuyu-190404094052.jpg,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-van-hanh-mall,Bún thịt nướng đậm đà,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"75,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Waffle Mật Ong,https://images.foody.vn/res/g69/686274/s120x120/578812ae-2c95-4432-8702-ee3012db3c16.jpg,"32,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Sandwich thịt nguội phô mai,https://images.foody.vn/res/g69/686274/s120x120/5edd635a-0dc8-47c3-99a9-a8291b8ce6f4.jpg,"38,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Waffle Matcha,https://images.foody.vn/res/g69/686274/s120x120/eb934f3d-de4b-4e8c-b254-c0fcc9919994.jpg,"39,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Sandwich cá ngừ Mayonnaise,https://images.foody.vn/res/g69/686274/s120x120/12f946d5-58c1-4477-a390-7a241d49dc26.jpg,"38,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Waffle Phô Mai Chà Bông,https://images.foody.vn/res/g69/686274/s120x120/153832d0-e3ed-48fb-89e2-0f2c71ab47eb.jpg,"38,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Sandwich Trứng và thịt nguội,https://images.foody.vn/res/g69/686274/s120x120/9fbbbcec-72c0-43c3-8cfd-62f6cc12fb14.jpg,"32,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Waffle Sô cô la,https://images.foody.vn/res/g69/686274/s120x120/9fb903ba-064c-4f08-a3d7-c514c0dfcede.jpg,"32,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Sandwich Thanh cua cay,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"38,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Trà Vải,https://images.foody.vn/res/g69/686274/s120x120/0ebd4b46-dd7a-440d-88be-4c3d6d628a46.jpg,"38,000đ"
The Locks Coffee,"388 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",Café/Dessert,7.4,https://images.foody.vn/res/g69/686274/prof/s640x400/foody-mobile-12-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-locks-coffee,Trà đào sả,https://images.foody.vn/res/g69/686274/s120x120/bdb6c321-6982-4562-b0fb-58315128a2cb.jpg,"38,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon Sausage Breakfast Bread,https://images.foody.vn/res/g32/311635/s120x120/4d5b6833-5818-48d8-a8d9-c999b86b-fa3bde33-220406040636.jpeg,"80,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon Ham & Cheese Croissant,https://images.foody.vn/res/g32/311635/s120x120/2941f7d0-f366-442e-a691-c0ece0cf-aa3295c8-220405040612.jpeg,"74,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon Duo Waffle Dog,https://images.foody.vn/res/g32/311635/s120x120/b3c9a7cc-d62a-4baa-9b44-6f5bcceb-60ed5e08-220414040605.jpeg,"70,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon Tomato Meatball Pasta,https://images.foody.vn/res/g32/311635/s120x120/a2d7cd72-46e9-43f7-80d8-d492af37-83ff9b56-220405040612.jpeg,"93,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon Tiramisu,https://images.foody.vn/res/g32/311635/s120x120/7324526b-ff8d-4999-9a7d-757480d6-5b46aada-220418040635.jpeg,"80,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Creamy Brioche Bun,https://images.foody.vn/res/g32/311635/s120x120/685159e6-a97c-4828-a111-35a04eb5-4b49661c-220419104920.jpeg,"55,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon Double Cheese Bagel,https://images.foody.vn/res/g32/311635/s120x120/6c70f410-4b5d-4936-86f2-99a8bdd9-94853283-220409040638.jpeg,"42,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon Cinnamon Raisin Bagel,https://images.foody.vn/res/g32/311635/s120x120/11fcfba1-b7e5-4ab3-aea9-3e1d61e5-a4788fda-220415040644.jpeg,"42,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon Chocolate Banana Muffin,https://images.foody.vn/res/g32/311635/s120x120/2cb461c8-9437-4fb6-bcb5-a8066aab-29af7796-220417040636.jpeg,"55,000đ"
Starbucks Coffee - The Vista An Phú,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",Café/Dessert,8.1,https://images.foody.vn/res/g32/311635/prof/s640x400/foody-upload-api-foody-mobile-15-190125163810.jpg,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista-an-phu,Mon French Butter Croissant,https://images.foody.vn/res/g32/311635/s120x120/1a200085-e170-40ca-a26f-ea188f0d-75ad2f21-220405040616.jpeg,"44,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm ba rọi,https://images.foody.vn/res/g90/897391/s120x120/981ccb15-3d01-451f-8bb1-6043b9a1-0c05333b-201020180818.jpeg,"45,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm sườn,https://images.foody.vn/res/g90/897391/s120x120/211e3d9f-355b-4375-8f2e-442f6dcd-448cbfa9-201020180833.jpeg,"45,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm ba rọi trứng,https://images.foody.vn/res/g90/897391/s120x120/ded6e77d-40d0-43c5-a088-3f462034-5ceeb061-201020220333.jpeg,"50,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm sườn trứng,https://images.foody.vn/res/g90/897391/s120x120/ccf0fbf0-c9c8-4a61-9070-052566d3-d1a45ded-201020214104.jpeg,"50,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm Ba Rọi Bì Ốp La,https://images.foody.vn/res/g90/897391/s120x120/b571fbd5-a968-4974-91b4-66a9a916-e3157a05-201020212229.jpeg,"55,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm Ba Rọi Bì,https://images.foody.vn/res/g90/897391/s120x120/e0388a62-5470-4b2c-a953-85ffadbb-9a61838f-201020210237.jpeg,"50,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm Ba Rọi Chả,https://images.foody.vn/res/g90/897391/s120x120/942fc6cf-171c-41a1-96cd-1898baa9-1865442a-201020192725.jpeg,"50,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm Sườn Bì Ốp La,https://images.foody.vn/res/g90/897391/s120x120/b3b037a3-ad07-4271-9f19-e6dbbd6d-f7e1bdab-201021211804.jpeg,"55,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm Ba Rọi Bì Chả,https://images.foody.vn/res/g90/897391/s120x120/9c652bca-456f-40c5-aa1a-51346762-d86c1145-201021003151.jpeg,"55,000đ"
Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,6.7,https://images.foody.vn/res/g90/897391/prof/s640x400/file_restaurant_photo_rbhj_16173-5e9af4b9-210403021924.jpeg,https://www.foody.vn/ho-chi-minh/quan-gia-he-com-suon-hu-tieu,Cơm Sườn Chả,https://images.foody.vn/res/g90/897391/s120x120/2da12e4a-3863-420e-aa0c-4fc2bb00-e3125154-201021011128.jpeg,"50,000đ"
Nhà Cam - Chè Khúc Bạch - Kem Bơ,"37 Quang Trung, P. Hiệp Phú, Quận 9, TP. HCM",Café/Dessert,8.0,https://images.foody.vn/res/g108/1078014/prof/s640x400/foody-upload-api-foody-mobile-co-27cb777d-210512115212.jpeg,https://www.foody.vn/ho-chi-minh/nha-cam-che-khuc-bach-kem-bo,Kem Bơ Đà Lạt,https://images.foody.vn/res/g108/1078014/s120x120/0bc58dee-9ac5-4fbb-b416-8f28c2e3-28333d46-210522150303.jpeg,"30,000đ"
Nhà Cam - Chè Khúc Bạch - Kem Bơ,"37 Quang Trung, P. Hiệp Phú, Quận 9, TP. HCM",Café/Dessert,8.0,https://images.foody.vn/res/g108/1078014/prof/s640x400/foody-upload-api-foody-mobile-co-27cb777d-210512115212.jpeg,https://www.foody.vn/ho-chi-minh/nha-cam-che-khuc-bach-kem-bo,Kem Bơ Sầu Riêng ,https://images.foody.vn/res/g108/1078014/s120x120/0bc58dee-9ac5-4fbb-b416-8f28c2e3-28333d46-210522150303.jpeg,"40,000đ"
Nhà Cam - Chè Khúc Bạch - Kem Bơ,"37 Quang Trung, P. Hiệp Phú, Quận 9, TP. HCM",Café/Dessert,8.0,https://images.foody.vn/res/g108/1078014/prof/s640x400/foody-upload-api-foody-mobile-co-27cb777d-210512115212.jpeg,https://www.foody.vn/ho-chi-minh/nha-cam-che-khuc-bach-kem-bo,Yaourt Phô Mai,https://images.foody.vn/res/g108/1078014/s120x120/44585e91-cd4a-4646-9c36-2a56ec0b-27ac4a54-210512164102.jpeg,"20,000đ"
Nhà Cam - Chè Khúc Bạch - Kem Bơ,"37 Quang Trung, P. Hiệp Phú, Quận 9, TP. HCM",Café/Dessert,8.0,https://images.foody.vn/res/g108/1078014/prof/s640x400/foody-upload-api-foody-mobile-co-27cb777d-210512115212.jpeg,https://www.foody.vn/ho-chi-minh/nha-cam-che-khuc-bach-kem-bo,Hạt Hướng Dương ,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"15,000đ"
